"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.756838849135361,0.803949399147755,1093,198,43,93,19,21,24,72
0.724542561654733,0.759586362862844,1054,237,34,59,15,13,19,46
0.739962372731297,0.780729201744069,1078,213,36,53,16,7,20,46
0.760715265395693,0.831116912037883,1062,229,23,85,13,18,10,67
0.71169685057794,0.783539160723012,1077,214,34,56,16,16,18,40
0.771980536686419,0.810323330571591,1048,243,33,33,20,16,13,17
0.725197716318031,0.781564348545903,1066,225,34,31,15,8,19,23
0.75647007363126,0.801619413842441,1084,207,44,153,19,32,25,121
0.803944967008283,0.834976152517817,1076,215,34,53,18,14,16,39
0.675301521574813,0.715467562022972,1062,229,49,93,18,16,31,77
0.78430243902439,0.839106518639435,1064,227,41,122,25,31,16,91
0.714264712059478,0.766818177481544,1071,220,38,55,15,10,23,45
0.752406554019457,0.792509213585889,1090,201,31,46,13,8,18,38
0.780855872275279,0.78917332034279,1074,217,44,21,27,13,17,8
0.783432958274731,0.85195484193753,1076,215,27,77,14,14,13,63
0.760941765241128,0.805506963650768,1078,213,35,44,19,17,16,27
0.746840640922499,0.802350891409322,1087,204,48,109,22,31,26,78
0.740429268292683,0.782526872680383,1060,231,41,101,18,26,23,75
0.692858536585366,0.718614061958517,1070,221,41,26,15,7,26,19
0.750774679061532,0.789435855489672,1083,208,36,26,19,8,17,18
0.778272712378144,0.821036896013845,1055,236,39,81,25,28,14,53
0.800031314737197,0.839741954845437,1078,213,33,31,21,12,12,19
0.736591669200365,0.801510944688774,1067,224,26,61,12,10,14,51
0.747513525329253,0.822299385199982,1087,204,29,75,16,13,13,62
0.768467614533965,0.820526704393662,1067,224,25,51,11,17,14,34
0.776174046862589,0.822347080213589,1073,218,32,54,19,19,13,35
0.764817328356521,0.803659413989924,1077,214,28,49,12,13,16,36
0.746892752297076,0.799583067172875,1055,236,42,93,24,23,18,70
0.70738297555158,0.756701922908355,1058,233,43,47,16,12,27,35
0.758888567712097,0.794164598929764,1062,229,33,78,15,20,18,58
0.75112027979671,0.778608458090449,1064,227,29,72,12,15,17,57
0.728474988933156,0.721383035651535,1066,225,36,17,15,7,21,10
0.70773714891362,0.778831361771158,1061,230,33,117,16,29,17,88
0.744185824850356,0.781212742768271,1083,208,42,76,19,16,23,60
0.690774091627172,0.763022428210525,1084,207,25,53,10,15,15,38
0.718239630004336,0.754656792257338,1050,241,33,38,15,7,18,31
0.720499597099114,0.771271467126121,1050,241,50,117,25,26,25,91
0.743402347452067,0.804219400370246,1077,214,44,97,19,24,25,73
0.754515272244356,0.814578117623919,1079,212,36,81,19,21,17,60
0.696768683607094,0.751121304554077,1046,245,34,46,16,9,18,37
0.770949178843916,0.833245994077542,1086,205,37,80,22,21,15,59
0.791976538291279,0.831816157263806,1071,220,36,63,22,19,14,44
0.710708630245447,0.712396911504091,1046,245,28,17,11,6,17,11
0.814927367558947,0.84095483453438,1082,209,37,68,22,16,15,52
0.675602307431286,0.715557416588306,1081,210,28,90,11,20,17,70
0.721442734600629,0.758199590568563,1049,242,37,76,18,20,19,56
0.792238045007032,0.821759401207587,1072,219,27,73,14,21,13,52
0.74926225476802,0.800600466076726,1078,213,29,89,12,15,17,74
0.665258576548899,0.743415805876138,1083,208,31,95,14,26,17,69
0.761874678272264,0.80808529751927,1074,217,34,114,18,26,16,88
0.780887804878049,0.823091653476276,1084,207,41,66,21,18,20,48
0.707711555959964,0.771458628831545,1070,221,35,77,13,19,22,58
0.721531676022454,0.774024874618384,1041,250,44,73,23,19,21,54
0.756925720327782,0.797279607713684,1058,233,30,25,17,8,13,17
0.713324479858344,0.759342654560566,1065,226,36,99,12,21,24,78
0.773835332658862,0.805424379475666,1061,230,33,26,18,10,15,16
0.75007325363338,0.786360895426233,1085,206,27,38,14,10,13,28
0.741445329791943,0.77672860035128,1071,220,36,80,14,19,22,61
0.71173835125448,0.760473323430104,1049,242,31,68,16,17,15,51
0.772886497720568,0.815947523927639,1053,238,48,62,25,22,23,40
0.732699563145353,0.779335273409226,1056,235,32,78,17,18,15,60
0.730726270849881,0.834715763124299,1067,224,32,124,20,34,12,90
0.779570731707317,0.829644126780381,1069,222,41,53,23,16,18,37
0.787970017203244,0.810929682727316,1063,228,39,59,23,21,16,38
0.724087804878049,0.755983613948094,1073,218,41,108,16,22,25,86
0.717077409162717,0.775592334878594,1093,198,25,99,12,20,13,79
0.734215944183919,0.76577225143206,1059,232,42,23,19,7,23,16
0.655544488711819,0.688967345687477,1076,215,36,34,13,10,23,24
0.834490740740741,0.846847186473021,1077,214,27,35,17,13,10,22
0.813472563472563,0.859127354405153,1046,245,33,84,21,21,12,63
0.742142540947322,0.785778405090786,1058,233,36,58,18,18,18,40
0.741726829268293,0.799145872228456,1057,234,41,86,20,20,21,66
0.710509332803813,0.759520897850524,1087,204,32,116,12,17,20,99
0.766539253160835,0.793197744977169,1078,213,38,19,19,8,19,11
0.744124423963134,0.799356754498925,1081,210,31,38,17,18,14,20
0.754095004095004,0.816469340703506,1074,217,33,119,17,32,16,87
0.714907317073171,0.767798049667923,1052,239,41,72,19,25,22,47
0.707484076433121,0.755984725569618,1068,223,35,65,17,16,18,49
0.789387398218482,0.838558984585426,1082,209,29,87,17,22,12,65
0.758998232682443,0.79455041344022,1067,224,37,46,16,17,21,29
0.740360779105799,0.746477170264363,1062,229,36,14,17,6,19,8
0.734537560416155,0.753428678333033,1070,221,39,72,19,16,20,56
0.734158551639007,0.764683931378064,1069,222,23,49,11,8,12,41
0.701870296591412,0.734792423405879,1076,215,36,28,15,10,21,18
0.713197345785205,0.755905645486225,1053,238,39,125,13,27,26,98
0.776849338310146,0.775535966379341,1070,221,28,13,15,8,13,5
0.748555828861061,0.795411021127801,1058,233,43,44,24,15,19,29
0.693812917090827,0.75054493555047,1083,208,28,62,13,14,15,48
0.723051690985183,0.792978177529881,1095,196,28,55,14,17,14,38
0.740539887187752,0.771102583291314,1071,220,50,85,19,21,31,64
0.719573947965776,0.769315742359346,1053,238,46,62,21,20,25,42
0.710655631708263,0.751880023431026,1081,210,37,38,16,14,21,24
0.73223007946344,0.731419540717,1063,228,44,20,20,8,24,12
0.736276153677918,0.765453142961577,1067,224,44,68,19,17,25,51
0.78721198156682,0.803666167982134,1082,209,31,18,17,10,14,8
0.687587319940261,0.751392300213431,1091,200,33,92,15,18,18,74
0.783956205008837,0.810950961227253,1058,233,37,40,18,11,19,29
0.762184293606946,0.804886422469764,1084,207,24,88,11,20,13,68
0.712886331307384,0.767817849825847,1050,241,37,35,16,9,21,26
0.759566514050489,0.805528231852006,1075,216,38,91,16,22,22,69
0.649247454625941,0.682298343619572,1073,218,36,66,13,10,23,56
0.741219512195122,0.78531137995793,1081,210,41,37,19,12,22,25
0.780195095313741,0.776809689875941,1082,209,32,17,15,10,17,7
0.668958498808578,0.734449956293093,1072,219,32,47,13,11,19,36
0.820842201276984,0.835822714387921,1071,220,26,34,15,11,11,23
0.774581570017919,0.806416811764027,1061,230,42,83,22,24,20,59
0.717089511488218,0.735509248904599,1069,222,38,22,19,11,19,11
0.733499542323072,0.734755668040112,1070,221,33,14,15,8,18,6
0.735164394546913,0.790627527247734,1076,215,44,120,21,31,23,89
0.690570973612375,0.736188440450356,1066,225,35,86,13,19,22,67
0.736716091905742,0.764295061115594,1063,228,38,81,13,17,25,64
0.760532302092812,0.792935257085451,1025,266,35,39,16,14,19,25
0.692652429934407,0.731163115440063,1076,215,43,130,16,22,27,108
0.772377872054438,0.806678994302814,1063,228,38,87,19,23,19,64
0.81941884280594,0.820805241539905,1065,226,31,16,17,10,14,6
0.765762170790104,0.799321167980495,1019,272,38,70,23,25,15,45
0.78906935071867,0.847839677174601,1072,219,42,159,24,37,18,122
0.716547901821061,0.767944891887949,1089,202,28,40,11,10,17,30
0.730014534883721,0.754503008218942,1046,245,43,53,21,21,22,32
0.722686604780107,0.763326096123222,1067,224,38,66,18,15,20,51
0.754618251822725,0.7810680381628,1086,205,39,23,17,8,22,15
0.739698241406875,0.747272993016618,1054,237,40,24,19,10,21,14
0.736032757051865,0.78000207885176,1072,219,35,32,17,11,18,21
0.709692246203038,0.709256651944528,1056,235,40,20,20,9,20,11
0.757910906298003,0.763844458333813,1042,249,31,16,14,6,17,10
0.71426116838488,0.759646252576706,1056,235,30,58,16,22,14,36
0.71958210491834,0.76755651176014,1074,217,34,133,15,32,19,101
0.814143426294821,0.858446262577891,1094,197,36,64,18,21,18,43
0.790314237682659,0.835028250366645,1054,237,37,85,20,25,17,60
0.706326922176985,0.759155250698014,1078,213,34,32,16,9,18,23
0.828244779275707,0.84420379355402,1073,218,30,34,18,14,12,20
0.827515962298571,0.844577836577241,1079,212,26,30,15,13,11,17
0.720455709165386,0.757725814658646,1060,231,31,88,11,13,20,75
0.802018596136243,0.831849123661279,1070,221,33,65,20,19,13,46
0.848912827640985,0.878600116124903,1070,221,32,31,25,19,7,12
0.742939353696326,0.743916286293515,1032,259,36,17,17,8,19,9
0.698741007194245,0.75731553221085,1076,215,40,71,17,16,23,55
0.713798153296267,0.793817758104867,1047,244,32,91,21,25,11,66
0.683587352138308,0.719268772755537,1101,190,35,30,13,6,22,24
0.665667466027178,0.702805447774803,1045,246,40,23,17,9,23,14
0.776229584912724,0.838369569560988,1074,217,34,35,21,14,13,21
0.718811694039568,0.761626498245256,1047,244,38,90,17,22,21,68
0.740424916895505,0.777787367945103,1103,188,33,50,13,10,20,40
0.748920863309352,0.804360370845625,1056,235,40,96,20,26,20,70
0.782927661510464,0.813988658650687,1055,236,35,75,18,24,17,51
0.667965276802845,0.704479495350912,1057,234,34,43,11,10,23,33
0.762634408602151,0.799371748904477,1044,247,31,59,19,17,12,42
0.77110243902439,0.825118020850164,1050,241,41,71,21,25,20,46
0.751129368546466,0.789940000515672,1059,232,32,87,16,22,16,65
0.771500789889416,0.809034608926158,1049,242,25,61,15,28,10,33
0.74433575978162,0.789952783211109,1091,200,35,51,16,16,19,35
0.669483621474067,0.709152324511516,1063,228,35,48,14,10,21,38
0.747018485390578,0.795773223929908,1057,234,43,71,24,19,19,52
0.652351110018842,0.696869643650557,1083,208,39,61,11,10,28,51
0.670143312101911,0.718060667157318,1077,214,35,108,14,19,21,89
0.678143572464785,0.68056739023488,1064,227,34,11,12,5,22,6
0.707346341463415,0.762200013801971,1067,224,41,91,21,23,20,68
0.744579507737402,0.747705779869123,1052,239,37,24,17,13,20,11
0.759661835748792,0.812668286341944,1076,215,49,112,26,35,23,77
0.752076616208536,0.791098717677503,1077,214,29,105,16,24,13,81
0.73074143662379,0.735749961857215,1087,204,33,20,16,11,17,9
0.732623900879296,0.780057388311981,1074,217,40,46,21,17,19,29
0.723099074141576,0.752580680146706,1075,216,44,38,18,8,26,30
0.787382286781806,0.813143111651491,1042,249,42,39,24,18,18,21
0.670094786729858,0.731688058832019,1073,218,25,89,9,17,16,72
0.713877807530466,0.762346265055877,1082,209,29,74,13,13,16,61
0.800079302141158,0.794328038865661,1070,221,30,15,14,7,16,8
0.823190135242641,0.821733872338826,1078,213,34,15,22,12,12,3
0.726991116702886,0.781144556128077,1050,241,42,100,21,29,21,71
0.7850432211101,0.783009379335769,1072,219,35,15,17,7,18,8
0.729669449845591,0.789952403633893,1071,220,42,104,20,23,22,81
0.719648562300319,0.752667820732107,1053,238,39,33,19,13,20,20
0.75279610650943,0.789771458345298,1075,216,34,46,16,19,18,27
0.779651956323931,0.824617774819072,1079,212,35,48,16,19,19,29
0.681323604710702,0.724758924626797,1078,213,31,96,12,14,19,82
0.75015751669677,0.79987564215713,1051,240,38,107,22,26,16,81
0.732449637389202,0.764189084029617,1075,216,50,34,25,8,25,26
0.714351219512195,0.771198255017619,1061,230,41,47,19,12,22,35
0.795611119140531,0.824342580350565,1069,222,33,52,17,14,16,38
0.739615169739393,0.784345650363441,1052,239,49,78,24,19,25,59
0.755152429934407,0.796048096244988,1045,246,43,88,21,23,22,65
0.697158339941845,0.765989285896239,1048,243,30,59,14,10,16,49
0.706841663807236,0.736875890548305,1036,255,42,62,18,15,24,47
0.723964544721998,0.77606541024323,1062,229,50,97,23,27,27,70
0.796985910469056,0.850545785959758,1070,221,45,92,21,24,24,68
0.775975476568705,0.840437781898825,1062,229,32,82,19,26,13,56
0.719200235224934,0.726855245992747,1064,227,38,22,22,11,16,11
0.750477707006369,0.796990527121558,1073,218,35,110,18,34,17,76
0.686460637339231,0.741866256721314,1061,230,39,120,14,22,25,98
0.775619512195122,0.828850662986583,1050,241,41,41,23,18,18,23
0.753187450039968,0.792232174771781,1042,249,40,53,19,18,21,35
0.779959293089754,0.815785689488045,1086,205,32,74,14,18,18,56
0.782102676839519,0.832262040121603,1076,215,37,66,22,20,15,46
0.738751974723539,0.788456584704466,1042,249,25,107,13,20,12,87
0.73670243902439,0.74204527387304,1063,228,41,15,18,4,23,11
0.680203981322192,0.712909708608757,1063,228,39,31,14,9,25,22
0.77309420188123,0.832335482978129,1054,237,34,90,18,23,16,67
0.754293602882681,0.750652274547183,1088,203,34,18,16,10,18,8
0.734752198241407,0.801909597656823,1078,213,40,107,17,26,23,81
0.71170616113744,0.756462645656076,1071,220,25,33,11,7,14,26
0.704150853889943,0.742176898110274,1070,221,51,147,22,36,29,111
0.704003639672429,0.737542601088803,1066,225,35,74,11,14,24,60
0.713849501614488,0.713943673369106,1057,234,34,14,15,7,19,7
0.778097696584591,0.823122376949444,1069,222,32,84,14,17,18,67
0.739667188431723,0.806134309630746,1068,223,43,50,22,13,21,37
0.745916742493176,0.745533027116793,1088,203,35,19,19,9,16,10
0.819808452417148,0.868436008197604,1073,218,26,56,16,20,10,36
0.763732959101844,0.798847903362982,1040,251,44,68,20,19,24,49
0.685366353607632,0.734625056553671,1065,226,43,74,17,19,26,55
0.811490944826618,0.843063395686234,1052,239,34,66,20,23,14,43
0.706684373616645,0.744584013561763,1044,247,36,37,17,16,19,21
0.726865310077519,0.759682435205555,1079,212,43,72,18,18,25,54
0.726239763421292,0.729348899188591,1050,241,35,17,19,9,16,8
0.753911690013926,0.79903954592709,1071,220,39,27,20,9,19,18
0.738769878135417,0.787734848202149,1083,208,29,38,13,11,16,27
0.720248480042295,0.766381989993508,1085,206,30,67,13,19,17,48
0.73606620975042,0.786640514198749,1062,229,37,73,16,21,21,52
0.771196854263947,0.81513741368401,1037,254,39,78,19,17,20,61
0.761392970611596,0.809338648600523,1062,229,32,39,18,8,14,31
0.769681799478809,0.771617206922487,1097,194,23,10,10,6,13,4
0.790791544092495,0.80974864682075,1081,210,47,41,22,11,25,30
0.742135659867289,0.791873317517934,1074,217,39,53,21,16,18,37
0.710798308220989,0.78637458674698,1079,212,30,71,12,14,18,57
0.762789768185452,0.820994024937811,1041,250,40,116,25,37,15,79
0.678553250097308,0.681088064896034,1060,231,54,22,19,9,35,13
0.63680832226649,0.66902274243147,1059,232,36,60,12,9,24,51
0.765525714853058,0.800976168413409,1086,205,32,37,15,15,17,22
0.780634146341463,0.806695859601991,1075,216,41,47,25,20,16,27
0.750575475874281,0.784967879143662,1059,232,36,34,14,6,22,28
0.764319809069212,0.786649752980565,1070,221,34,34,18,11,16,23
0.692990904226859,0.75024274953054,1070,221,45,92,20,17,25,75
0.733005451980632,0.777831884612554,1043,248,42,42,18,14,24,28
0.710709513341092,0.756914878606028,1073,218,37,136,16,27,21,109
0.732208284839864,0.771527362969407,1059,232,37,38,18,16,19,22
0.77820796460177,0.796327197423526,1062,229,48,36,27,18,21,18
0.732939035486806,0.737243125976652,1074,217,35,17,16,8,19,9
0.691960316346109,0.736502176706521,1049,242,34,16,17,7,17,9
0.749921951219512,0.788814233416845,1060,231,41,72,18,14,23,58
0.661109551219056,0.70928738148813,1055,236,34,69,14,17,20,52
0.755054921033936,0.785488944352116,1061,230,29,89,14,14,15,75
0.759877197783403,0.795039097582428,1063,228,47,65,22,21,25,44
0.757642089093702,0.776461782057701,1076,215,31,43,15,12,16,31
0.794303462860164,0.834606691410201,1056,235,30,53,20,19,10,34
0.805770040713183,0.807444478568075,1063,228,34,11,22,6,12,5
0.718735349273324,0.764979702387727,1058,233,27,18,13,7,14,11
0.745453658536585,0.774161247376106,1078,213,41,44,14,15,27,29
0.716037250222284,0.770445539117786,1061,230,34,77,14,20,20,57
0.746014914141068,0.787294024795061,1059,232,47,27,24,13,23,14
0.714231141920096,0.771886015481753,1053,238,43,75,23,20,20,55
0.755376043530113,0.814626535170467,1038,253,43,37,24,13,19,24
0.720219123505976,0.716969759842296,1065,226,36,20,15,8,21,12
0.71503984063745,0.77437300841302,1060,231,36,57,19,14,17,43
0.697077460235355,0.732301783929011,1073,218,37,38,14,15,23,23
0.723274076215253,0.763406928358089,1060,231,33,59,12,9,21,50
0.764575545007771,0.788663115752534,1074,217,38,38,21,15,17,23
0.685034146341463,0.730302612900282,1059,232,41,67,13,16,28,51
0.791395717684377,0.835153852405266,1051,240,30,61,18,18,12,43
0.732674741858618,0.808038298013129,1064,227,32,76,15,13,17,63
0.685782241014799,0.716196160898393,1060,231,44,44,19,16,25,28
0.705287804878049,0.778518326872119,1065,226,41,88,19,21,22,67
0.721583146620034,0.762054288670376,1063,228,29,145,13,33,16,112
0.697145122918319,0.750837402742993,1054,237,30,42,11,8,19,34
0.680775316455696,0.70868715339462,1071,220,27,87,8,17,19,70
0.758614951356887,0.776717253790113,1085,206,31,22,13,9,18,13
0.705128205128205,0.72640747302056,1073,218,39,18,20,9,19,9
0.700138050446909,0.736519291075657,1079,212,34,72,14,14,20,58
0.757665384994577,0.802809774871431,1055,236,49,81,23,20,26,61
0.714350805569731,0.756898034588396,1050,241,44,93,22,31,22,62
0.792611736089997,0.808751761352476,1073,218,26,16,12,3,14,13
0.701367805186591,0.776595549687917,1058,233,51,159,21,37,30,122
0.690526781761842,0.719235394836761,1069,222,36,67,14,14,22,53
0.68082347588717,0.681588185725315,1097,194,35,17,12,8,23,9
0.698075848696967,0.701606961533001,1055,236,49,25,18,10,31,15
0.783043565147882,0.821626852037274,1045,246,40,52,23,18,17,34
0.62836896862456,0.661969263182958,1070,221,39,31,13,11,26,20
0.658724513987672,0.702734489846076,1071,220,37,81,11,14,26,67
0.717718016821603,0.714481867283652,1080,211,36,20,14,6,22,14
0.734576427255985,0.819343948334185,1060,231,24,180,14,44,10,136
0.647804878048781,0.652907740328676,1088,203,41,18,14,7,27,11
0.766468411313772,0.807849880273659,1076,215,30,36,12,10,18,26
0.675807552320291,0.706808984018679,1062,229,35,78,12,25,23,53
0.767343546755311,0.783873330760413,1071,220,33,18,17,7,16,11
0.812879865511444,0.857650861324679,1039,252,37,67,27,30,10,37
0.747983786281346,0.807609822028471,1059,232,38,86,20,22,18,64
0.784301681360505,0.817564919669542,1055,236,33,77,17,14,16,63
0.738301030207788,0.787605101752781,1058,233,46,95,26,27,20,68
0.721373965640358,0.770687653193315,1056,235,38,32,20,12,18,20
0.750805716023107,0.815113160765042,1068,223,26,47,15,12,11,35
0.726224390243903,0.76076879603803,1061,230,41,50,16,12,25,38
0.692277287929462,0.730623948206704,1039,252,26,62,9,9,17,53
0.771795591745051,0.808732075688435,1072,219,34,88,17,23,17,65
0.815718799368089,0.855600392161679,1079,212,25,30,18,13,7,17
0.802662570404506,0.846232288536522,1070,221,31,49,20,16,11,33
0.742704426914953,0.746794188556015,1045,246,37,20,17,9,20,11
0.772655007949126,0.804048588299044,1063,228,33,32,17,9,16,23
0.823039383888063,0.85646384887812,1072,219,42,51,26,18,16,33
0.749375745378652,0.800690592537772,1057,234,43,105,20,29,23,76
0.744867662029182,0.778227354690343,1053,238,28,94,14,26,14,68
0.711385365853659,0.748479514700991,1070,221,41,92,18,22,23,70
0.722951868919611,0.769377681251903,1074,217,31,77,15,19,16,58
0.809088500264971,0.812172312230069,1063,228,33,18,21,14,12,4
0.730184331797235,0.756077570553158,1060,231,31,47,13,9,18,38
0.760094253572514,0.807401214714098,1058,233,26,93,15,22,11,71
0.774615096635313,0.826570512060722,1056,235,34,83,20,23,14,60
0.812217795484728,0.844961766205038,1058,233,36,118,23,32,13,86
0.705573248407643,0.699670902445903,1068,223,35,16,14,5,21,11
0.784318815235805,0.811832447728756,1088,203,29,71,14,18,15,53
0.820166060054595,0.85163909551831,1100,191,35,66,21,16,14,50
0.757739524953296,0.809219138066724,1081,210,42,83,22,27,20,56
0.778213005632361,0.827619918151678,1051,240,31,50,17,15,14,35
0.724867042707494,0.750026023850023,1046,245,50,50,20,18,30,32
0.775115330359526,0.829798008000756,1038,253,42,104,22,18,20,86
0.714078048780488,0.745584106230104,1047,244,41,106,15,25,26,81
0.688479216626699,0.716236802145676,1064,227,40,100,16,26,24,74
0.696293009957606,0.72664499139858,1074,217,49,77,21,22,28,55
0.793613968395945,0.79480008422332,1069,222,43,19,27,11,16,8
0.749398361495136,0.780596217546656,1063,228,31,42,15,12,16,30
0.736010164489863,0.784330330446098,1075,216,29,82,12,16,17,66
0.758215651662254,0.801736306644332,1066,225,55,79,29,25,26,54
0.771867553613979,0.816606696612036,1075,216,32,75,14,20,18,55
0.711517737833527,0.757034238766294,1084,207,37,24,20,10,17,14
0.782344883158743,0.836101262969933,1066,225,50,114,29,39,21,75
0.837536346814697,0.863054317680291,1100,191,30,64,18,19,12,45
0.713239452550616,0.749040599652219,1062,229,28,38,11,9,17,29
0.789955062120011,0.804320535062891,1083,208,30,29,14,9,16,20
0.7105042188908,0.742015520834298,1051,240,39,80,17,13,22,67
0.799180058496829,0.80977791590955,1053,238,49,26,31,12,18,14
0.72699571228983,0.804447624190497,1084,207,33,76,18,23,15,53
0.654634635864668,0.729945030051216,1066,225,39,92,18,26,21,66
0.769278889899909,0.804245999035484,1068,223,35,86,16,21,19,65
0.735867640548916,0.783619943481191,1077,214,36,108,19,33,17,75
0.718997145397538,0.720089698862787,1054,237,34,18,14,6,20,12
0.727713042257476,0.751487679624002,1076,215,34,31,15,6,19,25
0.730226403998824,0.792657074368968,1050,241,38,132,20,24,18,108
0.648614678397727,0.664487485685393,1077,214,29,20,9,6,20,14
0.749871308905424,0.808305107851814,1069,222,34,106,16,22,18,84
0.731572481572482,0.763770150743614,1080,211,33,46,12,12,21,34
0.747629567116759,0.79457907027606,1063,228,32,91,17,20,15,71
0.740802165541957,0.771082542560191,1071,220,42,43,14,10,28,33
0.746327516513852,0.776866037149002,1034,257,49,28,28,11,21,17
0.756652504472272,0.809903175021585,1069,222,43,67,18,16,25,51
0.773133952198933,0.807789879070141,1065,226,38,32,20,14,18,18
0.707356097560976,0.754398673554633,1043,248,41,54,19,15,22,39
0.76662089897384,0.79955668534045,1066,225,33,74,17,19,16,55
0.77798760991207,0.812436639645071,1050,241,40,96,22,29,18,67
0.729175441059479,0.734577161186008,1052,239,34,14,15,5,19,9
0.730754831765642,0.767907476534517,1071,220,34,16,18,6,16,10
0.822332938700342,0.822049167096683,1090,201,24,18,14,10,10,8
0.714794789874662,0.754760355613174,1077,214,39,86,15,20,24,66
0.748578252957234,0.811239935885741,1041,250,35,76,20,22,15,54
0.716856112355867,0.76502290158061,1066,225,29,56,9,10,20,46
0.695473660911908,0.737176031801118,1060,231,36,53,10,12,26,41
0.755069177429426,0.803010442896476,1060,231,49,74,27,28,22,46
0.773374295954941,0.804977576625126,1080,211,31,131,17,31,14,100
0.681741461477363,0.682497647833948,1088,203,32,12,12,3,20,9
0.713430676137858,0.756834085692795,1069,222,24,82,12,22,12,60
0.739797747055811,0.781498354449231,1056,235,31,66,16,20,15,46
0.789219300401409,0.824690567459413,1055,236,39,45,23,20,16,25
0.746428571428571,0.807186299220024,1069,222,31,79,12,15,19,64
0.734402951699463,0.769899832195082,1071,220,43,68,22,13,21,55
0.753900080580177,0.75682393023503,1062,229,50,26,25,12,25,14
0.706787919519469,0.770003930731307,1062,229,38,82,17,18,21,64
0.757696198872669,0.785957605057395,1045,246,33,22,15,5,18,17
0.748341532498509,0.799081033556378,1082,209,43,76,21,17,22,59
0.641589861751152,0.670650871312497,1057,234,31,18,11,5,20,13
0.743965891024715,0.744231592728715,1066,225,33,13,14,6,19,7
0.757629639208587,0.831422433573279,1069,222,37,56,23,19,14,37
0.772791930686668,0.768004038214316,1084,207,37,9,18,2,19,7
0.79562101910828,0.801007135740489,1073,218,35,22,20,14,15,8
0.706612909375119,0.748152559307504,1043,248,42,121,19,29,23,92
0.771758416742493,0.769255872976314,1068,223,35,17,19,6,16,11
0.758377184273233,0.787300878003558,1079,212,32,83,16,24,16,59
0.807229903273403,0.806397611597786,1064,227,29,11,17,7,12,4
0.771902131018153,0.819215908947954,1080,211,24,51,10,11,14,40
0.779552154990875,0.803287255459139,1065,226,34,74,12,13,22,61
0.766886503728609,0.803808278724006,1072,219,37,75,18,14,19,61
0.755194631895993,0.804712852895261,1063,228,42,40,22,12,20,28
0.807486631016043,0.85286540091213,1060,231,33,45,22,19,11,26
0.761008028180552,0.762171012387617,1065,226,39,17,20,8,19,9
0.739728110814732,0.770088385611359,1065,226,34,37,14,10,20,27
0.728408587870739,0.787852791537229,1082,209,36,94,16,15,20,79
