"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.740267551213822,0.792485605183243,1095,196,44,68,20,19,24,49
0.735925873929524,0.778764411882116,1050,241,34,115,16,24,18,91
0.744864955685302,0.743267816236109,1078,213,38,15,18,4,20,11
0.755592417061611,0.825926572951172,1065,226,25,89,14,18,11,71
0.714168714168714,0.722158928159946,1082,209,37,19,17,9,20,10
0.763577243844321,0.795283661627894,1048,243,32,29,18,12,14,17
0.720512311358221,0.787591525835999,1067,224,32,49,14,11,18,38
0.758911891417896,0.793239312655967,1082,209,42,77,19,17,23,60
0.809167424931756,0.850575327967524,1074,217,35,100,19,25,16,75
0.696188557614827,0.723267338930577,1059,232,50,27,20,9,30,18
0.774094781682641,0.831597809850279,1059,232,39,74,24,21,15,53
0.721594489015836,0.757824848041703,1071,220,38,24,16,7,22,17
0.757821300563236,0.808951235585941,1093,198,31,59,14,16,17,43
0.783150715563506,0.818324905584625,1070,221,43,51,27,19,16,32
0.786201945616502,0.856343251617714,1075,216,27,87,14,16,13,71
0.767104216388226,0.812035370476817,1079,212,34,46,19,18,15,28
0.752138990745591,0.804198285230467,1083,208,46,79,22,22,24,57
0.735231814548361,0.779056388588248,1060,231,40,124,17,29,23,95
0.713370696557246,0.759547043321176,1071,220,42,45,17,10,25,35
0.75621665896585,0.798568957333303,1081,210,38,36,20,11,18,25
0.758448021626936,0.811794151537645,1053,238,39,76,25,29,14,47
0.790974129209423,0.844226659491582,1080,211,33,71,19,15,14,56
0.746644983591186,0.810085370151904,1067,224,27,59,13,8,14,51
0.728053211439287,0.797111597080043,1087,204,27,60,14,11,13,49
0.766664380743382,0.829049166576073,1073,218,23,66,9,16,14,50
0.775153609831029,0.818646919925256,1072,219,31,54,18,18,13,36
0.772227990600579,0.822086281216755,1074,217,29,59,13,16,16,43
0.746406649128827,0.789805746082046,1055,236,42,50,24,17,18,33
0.712858536585366,0.717558131389662,1055,236,41,19,15,6,26,13
0.767080818007394,0.803320670925515,1059,232,34,89,16,20,18,69
0.749960348929421,0.749129932474226,1064,227,30,11,13,3,17,8
0.718010791540203,0.741277885651209,1066,225,33,70,13,10,20,60
0.713241143712855,0.717703134654073,1064,227,34,16,17,9,17,7
0.752107317073171,0.783389734626185,1085,206,41,43,18,13,23,30
0.700177584846093,0.706612029173884,1081,210,24,12,10,5,14,7
0.717890350243291,0.755250658893922,1048,243,33,48,15,9,18,39
0.736057708107398,0.778522369669138,1051,240,49,76,25,20,24,56
0.742354377779398,0.748491996482596,1078,213,44,19,19,7,25,12
0.760861310951239,0.815116254689777,1076,215,40,53,20,14,20,39
0.700774679061532,0.753999193396807,1042,249,36,48,18,11,18,37
0.767788885621876,0.825165275538882,1081,210,38,78,22,20,16,58
0.793245398508556,0.804408809173983,1072,219,37,16,22,9,15,7
0.697140178152836,0.730427084846578,1050,241,27,46,9,11,18,35
0.819370353257445,0.851032194844885,1079,212,38,96,23,24,15,72
0.6751255617235,0.717382678253226,1083,208,30,25,12,7,18,18
0.716905901116427,0.754419074932398,1047,244,37,38,18,12,19,26
0.78727576771055,0.815192580121855,1072,219,26,44,13,13,13,31
0.742575524833589,0.792825715187139,1081,210,31,50,13,10,18,40
0.684046345811052,0.748943840663333,1088,203,33,28,15,12,18,16
0.757539625186684,0.805360781879784,1076,215,33,72,18,16,15,56
0.790731707317073,0.826478142203293,1087,204,41,39,22,15,19,24
0.694218260096401,0.698791807553273,1059,232,34,21,14,8,20,13
0.729240235420011,0.779027360472328,1045,246,45,69,24,19,21,50
0.754163362410785,0.810441277624581,1053,238,30,53,17,12,13,41
0.715409333389339,0.746726364663735,1067,224,38,36,13,7,25,29
0.791997880233175,0.845917697681425,1065,226,33,90,18,25,15,65
0.743568330989217,0.785956670231579,1084,207,27,53,14,11,13,42
0.755920761398849,0.773611827918001,1072,219,36,25,14,11,22,14
0.709293394777266,0.757339095634013,1046,245,31,63,16,16,15,47
0.755487033523087,0.799109653355889,1049,242,51,56,26,19,25,37
0.743087557603687,0.745052182333435,1061,230,31,15,17,8,14,7
0.752458366375892,0.826537125862564,1062,229,30,79,19,22,11,57
0.780107317073171,0.833627150658082,1069,222,41,59,23,17,18,42
0.810706934935103,0.830375129615532,1067,224,38,65,24,22,14,43
0.71357622675514,0.745524886314326,1069,222,39,92,14,18,25,74
0.702675585284281,0.760322800935003,1090,201,26,84,12,18,14,66
0.730760975609756,0.774289042455441,1060,231,41,73,17,18,24,55
0.673370302775048,0.710236599788552,1076,215,34,44,13,13,21,31
0.831269087207329,0.855509038129145,1077,214,28,66,18,19,10,47
0.808233367056896,0.817037884586058,1045,246,33,12,21,8,12,4
0.754583712465878,0.796496229665375,1055,236,35,58,18,18,17,40
0.746136585365854,0.753085391931134,1053,238,41,16,21,8,20,8
0.669344842850819,0.671591612255321,1091,200,36,15,12,7,24,8
0.76384451544196,0.81446063817133,1083,208,39,89,19,20,20,69
0.749283154121864,0.750693292967631,1084,207,31,20,17,12,14,8
0.762516521279408,0.818690129773755,1071,220,30,54,16,15,14,39
0.713616204531902,0.770786149025792,1061,230,43,117,19,29,24,88
0.717584167424932,0.776852001027342,1074,217,35,96,16,19,19,77
0.796415770609319,0.837645358990526,1081,210,31,59,18,17,13,42
0.773546273546274,0.775597819156768,1064,227,37,21,16,10,21,11
0.743957503320053,0.749790056119404,1060,231,36,14,17,6,19,8
0.735665980593943,0.757455441710613,1068,223,38,106,19,24,19,82
0.725678773551114,0.757653947408579,1065,226,22,59,9,8,13,51
0.709276261907841,0.7525384323506,1077,214,37,64,16,19,21,45
0.728197674418605,0.769430697756388,1051,240,43,74,17,18,26,56
0.754595068431173,0.800394472775337,1070,221,28,64,13,13,15,51
0.753512596899225,0.756794755318803,1058,233,43,21,24,13,19,8
0.704469443599878,0.757055374781384,1079,212,26,58,12,13,14,45
0.723815179278362,0.788974803180554,1090,201,28,74,14,18,14,56
0.731216760676874,0.765242451213742,1065,226,50,79,18,21,32,58
0.711337825819252,0.757341063864336,1051,240,47,46,21,14,26,32
0.712941571806611,0.737885944482904,1078,213,38,23,17,11,21,12
0.731407169609417,0.762163227937201,1069,222,45,105,20,28,25,77
0.721841510534373,0.758961442921492,1067,224,44,83,18,22,26,61
0.811854646544877,0.857591580873871,1074,217,32,66,19,24,13,42
0.692954747531471,0.746703083708247,1092,199,34,40,15,11,19,29
0.781447222623693,0.800096736645683,1057,234,33,29,17,11,16,18
0.738451816745656,0.735969469510791,1088,203,25,16,10,6,15,10
0.729006794564348,0.735827956548016,1053,238,40,15,19,4,21,11
0.761845255597093,0.802443455895217,1072,219,38,58,16,18,22,40
0.658883075523203,0.682029878234153,1073,218,35,27,13,6,22,21
0.734542366107114,0.790046316793297,1077,214,40,62,19,18,21,44
0.783412635474491,0.800101384457145,1083,208,30,34,14,13,16,21
0.668798477622007,0.673324645838133,1072,219,33,14,13,5,20,9
0.82289449680754,0.817720506211945,1068,223,26,19,15,9,11,10
0.763677698270721,0.762731226698503,1064,227,43,21,22,12,21,9
0.715880232653396,0.779097140624207,1071,220,39,148,20,33,19,115
0.731994026111673,0.787707614213272,1070,221,33,47,15,13,18,34
0.751211240310078,0.789624236831088,1073,218,43,31,21,11,22,20
0.683382620564149,0.681937547228369,1066,225,35,19,12,7,23,12
0.745033587285984,0.746004766517821,1064,227,39,16,14,4,25,12
0.743623941223267,0.768188384752154,1027,264,34,28,16,14,18,14
0.698391845557543,0.743899928751907,1075,216,43,79,17,17,26,62
0.763976895555843,0.799534349150819,1058,233,37,75,18,19,19,56
0.821781654771345,0.851090862572181,1066,225,30,55,16,15,14,40
0.759713529634141,0.78341699269711,1026,265,38,32,23,14,15,18
0.790194543828265,0.815146827983435,1072,219,43,33,24,12,19,21
0.716250989707047,0.718266987119905,1093,198,28,14,11,8,17,6
0.740515056648778,0.763233193902543,1046,245,43,64,22,25,21,39
0.731858507734304,0.762895944041699,1066,225,35,35,17,10,18,25
0.760411670663469,0.795807245244775,1086,205,40,68,18,17,22,51
0.745944949619071,0.80434720074262,1059,232,39,74,20,24,19,50
0.731831113410061,0.776130602458833,1080,211,37,69,17,19,20,50
0.70988209432454,0.763536682608204,1064,227,40,81,20,18,20,63
0.743433179723502,0.782095993018453,1038,253,31,38,13,14,18,24
0.72137192704203,0.762931098183349,1051,240,30,36,16,14,14,22
0.719769291964996,0.76273598482765,1069,222,34,63,15,15,19,48
0.790492292182971,0.829717972901271,1092,199,38,88,19,25,19,63
0.794433377600708,0.837684200238837,1058,233,36,58,20,19,16,39
0.710520928116469,0.775453575128516,1076,215,35,100,17,25,18,75
0.843510622922388,0.867629535610182,1082,209,33,68,21,20,12,48
0.820948616600791,0.835621113760528,1077,214,26,21,15,12,11,9
0.74058149058149,0.780292811848117,1061,230,33,62,13,13,20,49
0.792889232065141,0.82277261768284,1067,224,34,49,21,18,13,31
0.855913978494624,0.888537666669331,1076,215,31,57,25,20,6,37
0.744499778663125,0.745138836334441,1029,262,36,20,17,10,19,10
0.713217825837634,0.718573418200273,1076,215,39,18,17,7,22,11
0.724027137736815,0.772394546159505,1048,243,31,20,21,10,10,10
0.682558654271802,0.714864453035256,1102,189,36,75,13,11,23,64
0.687628000327681,0.745175207182132,1041,250,39,39,18,14,21,25
0.778851261620186,0.781143069791957,1076,215,36,19,21,12,15,7
0.724744822951233,0.766371599032614,1040,251,38,54,18,17,20,37
0.728169678316124,0.756185144894756,1101,190,32,53,11,11,21,42
0.744409660107334,0.748001890080428,1057,234,43,17,20,6,23,11
0.771818990125883,0.802998941558962,1055,236,34,79,17,24,17,55
0.672200383733446,0.715570600702633,1059,232,34,103,11,20,23,83
0.758921490880254,0.803653648423716,1049,242,30,87,18,24,12,63
0.781911243280338,0.835918981058809,1052,239,42,65,23,23,19,42
0.765834613415259,0.792951274279052,1064,227,31,34,16,14,15,20
0.784086424625099,0.822623386873246,1051,240,24,87,15,32,9,55
0.738090224156489,0.786978962436081,1092,199,34,45,16,14,18,31
0.675278219395867,0.712718115728069,1061,230,33,49,14,13,19,36
0.7741526554577,0.816783684071315,1052,239,42,58,25,21,17,37
0.663060897435897,0.720436135490808,1082,209,43,100,14,22,29,78
0.686542718016822,0.734032639437771,1077,214,36,64,15,15,21,49
0.680220655141037,0.718786940234184,1064,227,35,45,13,9,22,36
0.710577986198483,0.769415895906631,1065,226,42,90,22,24,20,66
0.743706625285573,0.746781109397578,1051,240,37,24,17,13,20,11
0.7611373692679,0.812736090872106,1073,218,48,64,26,25,22,39
0.732117367168914,0.752966962836085,1081,210,30,19,16,8,14,11
0.736553784860558,0.752964638335199,1084,207,36,33,16,11,20,22
0.729110346522487,0.777520235334433,1071,220,39,99,20,29,19,70
0.733760062611807,0.766523290286696,1071,220,43,65,18,14,25,51
0.779034146341464,0.806685600027406,1044,247,41,33,23,16,18,17
0.684704682978164,0.746517843499559,1070,221,24,38,9,10,15,28
0.71512104486584,0.749323911774661,1082,209,29,25,13,8,16,17
0.783782712133228,0.813749390833673,1069,222,30,77,14,14,16,63
0.816446769790719,0.85734950120269,1087,204,35,144,22,37,13,107
0.738198950207771,0.789485179761244,1049,242,44,79,23,23,21,56
0.779818095607569,0.790972950573523,1073,218,37,21,18,9,19,12
0.741853658536585,0.801554231870843,1069,222,41,93,21,22,20,71
0.723078971082166,0.774285506475674,1058,233,39,89,19,21,20,68
0.748338714960925,0.782299069820987,1072,219,34,37,16,16,18,21
0.780375295081178,0.821178499934022,1080,211,33,92,15,23,18,69
0.63949246629659,0.680923263894673,1084,207,30,72,10,9,20,63
0.750775895512738,0.795015467476979,1051,240,37,40,21,13,16,27
0.728066075745367,0.766851476612928,1078,213,50,76,24,17,26,59
0.711111746540089,0.716763490783454,1058,233,42,16,19,9,23,7
0.80026015320133,0.830789845826317,1071,220,33,85,16,19,17,66
0.743368251410153,0.794054422372577,1054,237,50,74,25,22,25,52
0.745644134355103,0.789797584775485,1049,242,42,75,21,18,21,57
0.714888791737253,0.791607149685456,1045,246,29,87,14,16,15,71
0.714808153477218,0.740708851710635,1033,258,40,39,18,14,22,25
0.695584206285254,0.738153339579217,1062,229,50,74,22,20,28,54
0.800261917234154,0.852912197856181,1069,222,46,95,21,25,25,70
0.744737887212073,0.799697701244437,1060,231,32,55,17,18,15,37
0.71671147141597,0.784353693952476,1064,227,38,98,21,21,17,77
0.75174576490366,0.795363239399318,1080,211,37,101,18,29,19,72
0.67111310951239,0.72848116569378,1067,224,40,125,14,24,26,101
0.788685152057245,0.839251192975331,1053,238,43,88,24,30,19,58
0.74009756097561,0.790621562542978,1040,251,41,74,19,22,22,52
0.766990170770453,0.798188326997117,1083,208,32,35,14,11,18,24
0.787284196547145,0.80698620218703,1076,215,36,21,22,12,14,9
0.7386887835703,0.78321884562288,1042,249,25,23,13,6,12,17
0.744124700239808,0.80233573267727,1064,227,40,60,18,14,22,46
0.652712195121951,0.688333443251781,1064,227,41,102,14,20,27,82
0.775629907982849,0.822252021689985,1058,233,33,82,17,22,16,60
0.745987177687304,0.788362416054675,1090,201,34,119,15,24,19,95
0.759973785532891,0.808486692084486,1080,211,39,68,17,21,22,47
0.712977613689639,0.762485657848895,1070,221,27,45,13,10,14,35
0.701147016824983,0.738423214049824,1073,218,52,75,22,18,30,57
0.697468665519784,0.698346637781015,1072,219,39,18,12,4,27,14
0.720684588331647,0.760301790428239,1062,229,33,72,15,18,18,54
0.76703402124573,0.820137307447934,1068,223,34,105,15,24,19,81
0.743240592116997,0.817312810871781,1068,223,45,89,24,27,21,62
0.746747625064346,0.783743654947426,1082,209,34,31,19,11,15,20
0.818805107935543,0.878563992256945,1072,219,26,120,16,32,10,88
0.763414011810163,0.782472389089624,1043,248,44,29,19,11,25,18
0.694227042337508,0.741542678376804,1064,227,43,84,18,20,25,64
0.795462594068172,0.851225320293353,1051,240,36,121,20,37,16,84
0.749727024567789,0.790528718429429,1048,243,35,84,18,26,17,58
0.728971004770424,0.721792321916908,1076,215,43,15,18,6,25,9
0.730559506875296,0.744729065677029,1052,239,37,27,20,12,17,15
0.755857294994675,0.803719807167415,1078,213,39,30,20,10,19,20
0.73812351543943,0.741191847292284,1083,208,28,11,13,8,15,3
0.725495638382236,0.784895443062961,1090,201,30,79,13,19,17,60
0.745540061974325,0.789287031095773,1062,229,36,58,16,12,20,46
0.763424674367166,0.800729523530121,1040,251,39,67,18,13,21,54
0.770328633836378,0.808107545065541,1059,232,32,21,18,6,14,15
0.771841996982581,0.824134334820048,1098,193,23,38,10,9,13,29
0.791127162475477,0.813866659053491,1081,210,45,48,21,13,24,35
0.745053658536585,0.782675446891818,1073,218,41,91,21,19,20,72
0.709278350515464,0.782801638557462,1077,214,30,58,12,11,18,47
0.753986810551559,0.8081021693456,1040,251,40,45,24,22,16,23
0.677385550465583,0.694446596729993,1062,229,54,30,19,11,35,19
0.640730209281165,0.679158144145903,1061,230,35,120,12,23,23,97
0.768660208713557,0.794306628552176,1087,204,34,32,16,14,18,18
0.783638486114525,0.7860238706356,1066,225,39,24,25,14,14,10
0.747111010009099,0.800276128102261,1060,231,35,105,14,23,21,82
0.770506861443116,0.791839016774547,1068,223,36,39,19,9,17,30
0.699752132390465,0.735297835832208,1071,220,44,32,20,10,24,22
0.737837889359106,0.799173989946725,1042,249,42,103,19,28,23,75
0.733038061985431,0.772106767567988,1075,216,37,77,16,20,21,57
0.72456839309429,0.779162250842324,1058,233,36,78,17,24,19,54
0.782033586381413,0.82717373989301,1062,229,49,138,27,34,22,104
0.710327570518653,0.763586843252337,1072,219,35,54,16,17,19,37
0.686882867705555,0.753267013479393,1049,242,34,30,17,16,17,14
0.745353717026379,0.780727631244603,1053,238,40,48,17,11,23,37
0.661855670103093,0.709342343568722,1060,231,30,101,12,21,18,80
0.767173069566643,0.806561194711046,1056,235,29,54,16,16,13,38
0.759851542724225,0.795581288333837,1062,229,47,98,22,32,25,66
0.760697305863708,0.785257292743416,1077,214,29,128,14,28,15,100
0.780026015320133,0.781315024033292,1055,236,33,19,21,12,12,7
0.801932706256727,0.850894689933804,1061,230,34,84,22,21,12,63
0.723907055789967,0.728077502243981,1057,234,27,14,13,7,14,7
0.754403522818255,0.793282494104462,1082,209,42,63,15,18,27,45
0.726227245074641,0.792181989730998,1062,229,34,103,15,34,19,69
0.739718209381131,0.79256190297407,1062,229,45,65,21,15,24,50
0.714203190220632,0.768475260486931,1054,237,43,74,23,19,20,55
0.757544141252006,0.826465184940992,1043,248,45,56,25,17,20,39
0.719252740790524,0.748718421079863,1062,229,38,68,15,16,23,52
0.719178840194776,0.777520280547889,1059,232,36,84,19,21,17,63
0.709179274968749,0.712042343441821,1071,220,37,19,15,9,22,10
0.717242948134668,0.75508451812229,1062,229,35,51,12,8,23,43
0.778794953715081,0.807194577849783,1079,212,39,70,21,26,18,44
0.679220938805603,0.727782156014218,1057,234,39,112,13,26,26,86
0.795954941116231,0.833310557593006,1052,239,31,39,19,11,12,28
0.736438309967722,0.815050894974204,1061,230,33,103,16,21,17,82
0.683540175909362,0.686674087940345,1059,232,43,26,19,12,24,14
0.714781348888635,0.777330651444222,1067,224,42,52,21,15,21,37
0.734124815563692,0.775236466363117,1060,231,29,62,14,16,15,46
0.70663082437276,0.748420537039034,1055,236,31,31,12,6,19,25
0.678245667376102,0.742443809791028,1068,223,26,46,9,10,17,36
0.736596505162828,0.775129028149477,1084,207,32,73,12,12,20,61
0.720061763696672,0.764109114609275,1075,216,42,33,22,16,20,17
0.71593973037272,0.742284841785005,1078,213,30,25,13,9,17,16
0.760177276390008,0.792980707360072,1060,231,50,37,23,9,27,28
0.711616971641029,0.754876728041881,1054,237,44,109,22,31,22,78
0.782502280328367,0.816511126396652,1075,216,26,76,12,13,14,63
0.689318469323213,0.694438078035685,1053,238,51,34,21,10,30,24
0.695633432475538,0.727248062985264,1068,223,37,40,15,11,22,29
0.678506247367682,0.715436926055741,1100,191,34,73,11,12,23,61
0.677450980392157,0.72515215834855,1059,232,51,62,18,18,33,44
0.774870103916867,0.810368769452561,1045,246,40,39,22,15,18,24
0.617139916831184,0.656653955423587,1069,222,38,36,12,9,26,27
0.637407065148906,0.686303482460034,1069,222,38,59,12,14,26,45
0.735635156687788,0.765309756377449,1085,206,37,57,15,18,22,39
0.731759845288326,0.803708315975665,1055,236,27,82,15,25,12,57
0.650829336530776,0.655231812448607,1090,201,40,17,13,6,27,11
0.773655913978494,0.774725622306141,1077,214,31,16,13,7,18,9
0.680038671519563,0.713328338244938,1065,226,35,87,12,26,23,61
0.763043586179508,0.83668148290118,1068,223,32,121,17,28,15,93
0.808698539176627,0.852198772749529,1040,251,36,37,27,20,9,17
0.743323502908167,0.804616399454607,1065,226,39,88,20,22,19,66
0.789320978988254,0.82809064433716,1060,231,34,94,18,18,16,76
0.730480425749071,0.775857447871314,1058,233,44,78,24,22,20,56
0.739047339017936,0.799615820139952,1057,234,38,52,21,17,17,35
0.748608180965776,0.757292697946202,1067,224,27,9,16,5,11,4
0.725056235464562,0.722684409831379,1065,226,42,17,15,7,27,10
0.698894154818326,0.747259723915401,1040,251,25,20,9,2,16,18
0.773176096214142,0.810110458344764,1076,215,34,86,17,22,17,64
0.811553663727577,0.856860692219755,1077,214,26,57,19,22,7,35
0.807647438443209,0.805840995648254,1068,223,32,8,20,6,12,2
0.734428950863214,0.761317473111216,1042,249,36,47,16,13,20,34
0.7732451350278,0.815717946768407,1067,224,32,110,16,25,16,85
0.820208547790613,0.85036646962102,1071,220,42,40,25,13,17,27
0.758795468097794,0.811350660450514,1055,236,43,141,21,34,22,107
0.728614855934444,0.767938685286559,1053,238,30,44,15,14,15,30
0.706556097560976,0.707178297148425,1072,219,41,21,17,8,24,13
0.72694572452637,0.759801788220709,1076,215,31,29,15,10,16,19
0.807775690128631,0.861273860126716,1063,228,33,89,21,32,12,57
0.752920962199313,0.748791547815364,1060,231,30,17,14,6,16,11
0.762204055321144,0.810238141773439,1054,237,27,55,16,20,11,35
0.776671974522293,0.830708262681627,1055,236,35,94,21,26,14,68
0.811866890814259,0.834473570317939,1061,230,37,34,23,20,14,14
0.701398999090082,0.734398973641271,1064,227,35,78,14,16,21,62
0.778075304661457,0.794857529770148,1085,206,29,16,13,7,16,9
0.793857901726428,0.827925364942555,1098,193,36,42,20,12,16,30
0.747112310151879,0.818706458245161,1080,211,40,119,21,32,19,87
0.790945594389775,0.848584801552755,1048,243,28,152,16,33,12,119
0.725466476913346,0.774089583128386,1049,242,51,153,20,39,31,114
0.778556097560976,0.84060292418929,1037,254,41,120,22,24,19,96
0.70205688360212,0.70930902269928,1054,237,42,27,14,9,28,18
0.684166380723627,0.708219653803377,1063,228,42,104,16,27,26,77
0.691993911199289,0.72590515029656,1070,221,47,67,20,21,27,46
0.802394296389493,0.84740417840037,1068,223,42,52,27,21,15,31
0.741051926131851,0.775448146902563,1066,225,32,39,15,12,17,27
0.723222580468878,0.765614888797437,1077,214,29,83,11,16,18,67
0.768271663504111,0.817107076803518,1062,229,51,75,29,27,22,48
0.782014848950333,0.785577819990613,1075,216,31,10,14,6,17,4
0.714275213172596,0.772936877986458,1082,209,38,42,21,13,17,29
0.783875906526994,0.823088036468001,1067,224,50,51,29,24,21,27
0.838023935734193,0.851719483332229,1104,187,29,19,17,9,12,10
0.724170768870136,0.778841879588328,1058,233,27,67,12,16,15,51
0.771292624900872,0.787683122035279,1083,208,30,44,13,9,17,35
0.714110017889088,0.717327503874556,1054,237,43,21,20,7,23,14
0.789263124604681,0.825116669358021,1054,237,51,89,31,27,20,62
0.714221710189452,0.794079815450664,1088,203,31,99,16,24,15,75
0.657634963545507,0.664916493457306,1067,224,39,17,18,7,21,10
0.769925427820165,0.786397856345344,1060,231,37,25,18,13,19,12
0.743902169101372,0.795838350794755,1075,216,36,60,20,27,16,33
0.719415377616015,0.778663021034799,1060,231,35,119,14,26,21,93
0.741785903550609,0.742827423866264,1076,215,33,16,15,5,18,11
0.721140997456787,0.726795685218261,1051,240,37,18,19,9,18,9
0.664710547184774,0.665443709889804,1078,213,30,17,10,7,20,10
0.73487162461266,0.790349717861106,1072,219,36,49,17,12,19,37
0.738389458977694,0.783974973778289,1074,217,33,68,14,19,19,49
0.749906406476672,0.801377491083567,1062,229,34,135,17,32,17,103
0.727941463414634,0.758040608656156,1072,219,41,41,13,10,28,31
0.756126270733012,0.810471376359185,1033,258,45,53,26,14,19,39
0.765421861298563,0.809822429110748,1069,222,42,43,18,12,24,31
0.779655115917097,0.822649958812446,1063,228,39,70,21,21,18,49
0.708468292682927,0.748150436647903,1045,246,41,39,19,13,22,26
0.764163896516838,0.790701181191649,1060,231,33,32,17,10,16,22
0.771795121951219,0.801518516394339,1053,238,41,46,22,18,19,28
0.723403991262907,0.774249717110266,1047,244,32,70,14,15,18,55
0.728380787204317,0.77097748288463,1074,217,33,30,17,8,16,22
0.786003291729529,0.837865256722478,1094,197,23,124,12,22,11,102
0.726351493258286,0.759299025021579,1074,217,38,52,15,13,23,39
0.752844178840195,0.806944456115103,1040,251,36,68,20,21,16,47
0.754411265693926,0.801340906347355,1068,223,28,76,10,15,18,61
0.705773326779716,0.745700982016149,1056,235,39,71,12,21,27,50
0.754206245731669,0.766457254847613,1065,226,52,31,29,18,23,13
0.769226830517153,0.792911247904467,1080,211,31,20,18,9,13,11
0.664614773629865,0.716665542161332,1085,206,32,78,12,12,20,66
0.7,0.740872554672154,1069,222,26,44,13,14,13,30
0.746415770609319,0.782191901979054,1056,235,31,75,16,22,15,53
0.753209756097561,0.752960980987572,1051,240,41,19,22,13,19,6
0.75988398544131,0.791275340562874,1065,226,35,19,14,5,21,14
0.731287804878049,0.731419870709863,1077,214,41,20,20,9,21,11
0.748816918071576,0.790711539891037,1068,223,49,69,24,21,25,48
0.703217541059352,0.722025260596328,1061,230,38,19,17,5,21,14
0.738642385701209,0.739385004757065,1046,245,33,12,15,4,18,8
0.746883220862404,0.800272351481051,1077,214,42,80,21,20,21,60
0.646222200158856,0.687198342374864,1060,231,32,25,12,4,20,21
0.729982685198184,0.734106759309771,1064,227,34,16,14,6,20,10
0.760889654303356,0.83214803938748,1072,219,38,67,24,21,14,46
0.780887560867641,0.813750943672893,1085,206,36,95,18,15,18,80
0.792208942009739,0.791297874764346,1072,219,36,17,20,13,16,4
0.70710854397804,0.70430555404856,1041,250,42,22,19,8,23,14
0.768505459508644,0.808565437304438,1070,221,35,103,18,23,17,80
0.761293685464655,0.784689770970924,1084,207,32,37,16,12,16,25
0.813440221694378,0.837137353600021,1068,223,28,22,17,10,11,12
0.775905225620628,0.779201495830225,1082,209,23,7,10,3,13,4
0.78541856232939,0.810363087333838,1067,224,35,50,12,11,23,39
0.774260691537761,0.809647954775824,1073,218,35,54,18,12,17,42
0.757348736131763,0.815276743751933,1063,228,42,104,22,22,20,82
0.800089356632248,0.846181401008381,1056,235,32,55,21,24,11,31
0.754299754299754,0.763876550416396,1067,224,37,18,18,7,19,11
0.739251592356688,0.77380058770343,1059,232,35,49,15,13,20,36
0.73229449545239,0.766624619877705,1082,209,37,25,17,9,20,16
